,NAME,USER_ID,HOURS_DATASCIENCE,HOURS_BACKEND,HOURS_FRONTEND,NUM_COURSES_BEGINNER_DATASCIENCE,NUM_COURSES_BEGINNER_BACKEND,NUM_COURSES_BEGINNER_FRONTEND,NUM_COURSES_ADVANCED_DATASCIENCE,NUM_COURSES_ADVANCED_BACKEND,NUM_COURSES_ADVANCED_FRONTEND,AVG_SCORE_DATASCIENCE,AVG_SCORE_BACKEND,AVG_SCORE_FRONTEND,PROFILE
9270,Elizabeth Page,74663712,38.0,56.0,32.0,5.0,2.0,4.0,7.0,4.0,5.0,69.0,61.0,64.0,advanced_backend
9271,Robert Nick,05176024,19.0,38.0,51.0,3.0,3.0,2.0,5.0,5.0,0.0,90.0,84.0,79.0,beginner_backend
9272,Joyce Rouse,63913241,26.0,36.0,25.0,5.0,1.0,0.0,3.0,10.0,0.0,80.0,53.0,,beginner_backend
9273,Cheryl Scott,74489008,31.0,51.0,53.0,3.0,7.0,2.0,3.0,4.0,1.0,68.0,69.0,60.0,advanced_front_end
9274,Michael Quintero,98095075,24.0,71.0,54.0,5.0,6.0,5.0,3.0,4.0,3.0,69.0,77.0,37.0,advanced_front_end
9275,Priscilla Smith,81333796,40.0,53.0,30.0,5.0,6.0,1.0,3.0,6.0,5.0,62.0,53.0,73.0,beginner_backend
9276,Maria Jones,13530595,44.0,19.0,21.0,1.0,4.0,3.0,1.0,8.0,1.0,80.0,58.0,62.0,beginner_front_end
9277,Christopher Michaels,30706668,47.0,52.0,54.0,3.0,1.0,1.0,3.0,6.0,3.0,73.0,96.0,90.0,beginner_backend
9278,Helen Shurley,93185618,59.0,31.0,6.0,2.0,5.0,7.0,2.0,5.0,3.0,76.0,65.0,65.0,beginner_front_end
9279,Joyce Perez,26487015,0.0,28.0,44.0,0.0,4.0,4.0,2.0,6.0,2.0,56.0,56.0,56.0,advanced_front_end
9280,Agnes Riggs,54541382,59.0,26.0,45.0,2.0,4.0,4.0,0.0,3.0,0.0,52.0,59.0,60.0,beginner_front_end
9281,Stacey Anderson,23897874,60.0,41.0,53.0,3.0,6.0,4.0,4.0,5.0,0.0,66.0,54.0,43.0,advanced_front_end
9282,Geralyn Hotchkiss,11081435,64.0,63.0,22.0,3.0,5.0,5.0,4.0,1.0,6.0,68.0,62.0,65.0,advanced_backend
9283,Daniel Gailey,27863750,44.0,34.0,47.0,3.0,2.0,3.0,6.0,6.0,1.0,73.0,64.0,66.0,beginner_backend
9284,Cora Oneal,33011184,48.0,39.0,30.0,0.0,7.0,4.0,4.0,3.0,1.0,58.0,68.0,49.0,advanced_front_end
9285,Robert Hauser,25223125,31.0,67.0,68.0,5.0,4.0,3.0,1.0,4.0,2.0,76.0,76.0,53.0,advanced_front_end
9286,Diane Miller,33160455,33.0,29.0,81.0,4.0,1.0,5.0,7.0,2.0,3.0,68.0,63.0,42.0,beginner_data_science
9287,Antoine Holstine,74587170,48.0,15.0,47.0,2.0,1.0,1.0,4.0,3.0,1.0,65.0,43.0,55.0,beginner_front_end
9288,Julian Hallum,41624793,7.0,37.0,53.0,3.0,6.0,2.0,2.0,5.0,2.0,85.0,82.0,66.0,advanced_front_end
9289,Catherine Hollis,54655965,24.0,26.0,27.0,7.0,5.0,4.0,4.0,6.0,3.0,88.0,66.0,64.0,beginner_front_end
9290,Kyle Godfrey,03883129,28.0,54.0,25.0,6.0,4.0,5.0,4.0,2.0,2.0,66.0,73.0,60.0,advanced_backend
9291,Emanuel Randle,47084590,27.0,45.0,32.0,4.0,2.0,1.0,2.0,4.0,7.0,57.0,69.0,83.0,beginner_backend
9292,Regina Mcgrew,71926634,23.0,24.0,32.0,3.0,3.0,2.0,2.0,8.0,2.0,71.0,55.0,77.0,beginner_backend
9293,Juana Battle,47002568,21.0,7.0,9.0,0.0,5.0,0.0,3.0,6.0,5.0,65.0,54.0,87.0,beginner_data_science
9294,Michelle Long,48924150,68.0,33.0,17.0,2.0,7.0,5.0,3.0,6.0,1.0,68.0,70.0,69.0,beginner_front_end
9295,Nanci Smit,46846087,11.0,75.0,49.0,4.0,4.0,7.0,3.0,5.0,5.0,53.0,76.0,60.0,advanced_backend
9296,Josephine Hutsell,11239568,45.0,21.0,0.0,2.0,4.0,1.0,9.0,4.0,8.0,61.0,83.0,70.0,advanced_backend
9297,Glenn Darbonne,16190635,40.0,48.0,69.0,2.0,6.0,3.0,1.0,5.0,3.0,43.0,58.0,74.0,beginner_data_science
9298,Michael Baldwin,37613721,34.0,4.0,54.0,1.0,2.0,4.0,0.0,5.0,4.0,33.0,78.0,34.0,advanced_front_end
9299,Eva Guillen,53915770,19.0,30.0,89.0,2.0,2.0,9.0,5.0,3.0,0.0,26.0,71.0,45.0,beginner_data_science
9300,Charles Purdy,71521701,81.0,68.0,79.0,4.0,5.0,3.0,2.0,1.0,5.0,64.0,100.0,89.0,beginner_data_science
9301,Virginia Irizarry,53286815,21.0,77.0,18.0,6.0,5.0,6.0,2.0,6.0,2.0,61.0,75.0,71.0,advanced_data_science
9302,Lamont Favorito,01915008,36.0,28.0,22.0,5.0,3.0,4.0,1.0,4.0,1.0,62.0,69.0,68.0,advanced_data_science
9303,Terry Pearson,85426086,24.0,20.0,77.0,2.0,1.0,2.0,5.0,3.0,3.0,53.0,58.0,50.0,beginner_data_science
9304,Bernice Hileman,61613002,39.0,15.0,40.0,2.0,2.0,3.0,4.0,5.0,3.0,63.0,77.0,74.0,beginner_data_science
9305,Agnes Abraham,55855828,23.0,48.0,17.0,2.0,3.0,2.0,2.0,2.0,6.0,72.0,67.0,64.0,beginner_backend
9306,Melany Castro,85671650,46.0,29.0,45.0,4.0,1.0,8.0,0.0,6.0,3.0,57.0,51.0,53.0,advanced_data_science
9307,Carmela Cutter,66246541,11.0,63.0,0.0,2.0,2.0,7.0,2.0,0.0,6.0,80.0,91.0,59.0,beginner_backend
9308,Gabriela Moscoso,41698751,13.0,31.0,42.0,5.0,3.0,8.0,1.0,2.0,3.0,64.0,79.0,70.0,beginner_data_science
9309,Mark Cardoso,49412093,0.0,64.0,74.0,1.0,1.0,4.0,3.0,7.0,3.0,71.0,56.0,56.0,advanced_front_end
9310,Daniel Dalal,13910017,46.0,69.0,56.0,7.0,4.0,6.0,1.0,5.0,4.0,65.0,58.0,76.0,advanced_backend
9311,John Boykin,98601867,65.0,56.0,22.0,5.0,3.0,0.0,3.0,11.0,0.0,68.0,48.0,,beginner_backend
9312,Danny Ross,79445737,20.0,74.0,41.0,2.0,2.0,5.0,7.0,2.0,6.0,67.0,67.0,59.0,advanced_backend
9313,Mellisa Hall,97145985,49.0,57.0,3.0,8.0,3.0,6.0,2.0,5.0,0.0,62.0,63.0,67.0,advanced_data_science
9314,Vernon Tower,89645837,26.0,51.0,16.0,5.0,3.0,3.0,5.0,0.0,4.0,50.0,57.0,100.0,advanced_data_science
9315,Shawn Hill,37446808,33.0,29.0,2.0,8.0,9.0,6.0,4.0,3.0,6.0,58.0,71.0,62.0,advanced_backend
9316,Daniel Hogeland,24554956,25.0,53.0,42.0,6.0,3.0,3.0,6.0,4.0,4.0,75.0,62.0,81.0,advanced_backend
9317,David Young,60628695,27.0,39.0,25.0,1.0,7.0,5.0,4.0,4.0,3.0,51.0,68.0,48.0,advanced_front_end
9318,Katrina Starke,38592951,72.0,29.0,36.0,3.0,6.0,4.0,3.0,4.0,2.0,50.0,66.0,45.0,advanced_front_end
9319,Kristen Houston,96679040,0.0,49.0,27.0,1.0,8.0,3.0,1.0,5.0,3.0,100.0,95.0,84.0,beginner_backend
9320,Mary Barbour,15637091,25.0,83.0,28.0,3.0,7.0,2.0,7.0,5.0,4.0,58.0,77.0,82.0,advanced_front_end
9321,Patricia Deloach,75858143,38.0,35.0,81.0,4.0,1.0,7.0,3.0,2.0,2.0,34.0,57.0,52.0,beginner_data_science
9322,Linda Muise,44102979,60.0,53.0,28.0,5.0,5.0,4.0,6.0,4.0,2.0,53.0,53.0,63.0,advanced_data_science
9323,Gail Alvarado,79499906,48.0,54.0,29.0,5.0,4.0,3.0,4.0,4.0,0.0,66.0,34.0,60.0,advanced_data_science
9324,Elizabeth Forney,89699953,57.0,0.0,41.0,2.0,5.0,2.0,3.0,2.0,2.0,60.0,48.0,64.0,beginner_front_end
9325,Steven Dillard,83938481,62.0,69.0,64.0,6.0,2.0,7.0,3.0,5.0,8.0,69.0,63.0,72.0,advanced_backend
9326,Kimberly Wright,47031042,51.0,70.0,58.0,4.0,0.0,5.0,5.0,6.0,5.0,69.0,59.0,74.0,advanced_backend
9327,Eric Wilson,50240198,54.0,70.0,28.0,5.0,5.0,6.0,6.0,4.0,4.0,70.0,75.0,59.0,advanced_front_end
9328,Alfred Hoyer,31739753,8.0,23.0,35.0,2.0,2.0,1.0,8.0,6.0,5.0,58.0,100.0,72.0,advanced_backend
9329,Sylvia Bressette,17036491,23.0,30.0,36.0,1.0,0.0,7.0,3.0,4.0,2.0,44.0,71.0,65.0,beginner_data_science
9330,Jack Lehn,74299463,28.0,9.0,53.0,0.0,0.0,2.0,4.0,6.0,3.0,31.0,39.0,59.0,beginner_data_science
9331,Marie Holt,23658882,22.0,36.0,12.0,2.0,1.0,0.0,3.0,6.0,4.0,70.0,58.0,74.0,beginner_backend
9332,Chelsea Mckay,32792590,61.0,49.0,30.0,6.0,5.0,5.0,2.0,7.0,6.0,72.0,47.0,52.0,beginner_front_end
9333,Michael Anderson,54914340,49.0,55.0,46.0,6.0,6.0,0.0,8.0,3.0,0.0,70.0,37.0,,advanced_data_science
9334,Evelyn Smith,25171823,13.0,0.0,41.0,4.0,1.0,4.0,8.0,2.0,2.0,70.0,70.0,52.0,beginner_data_science
9335,Suzanne King,65279245,32.0,84.0,50.0,4.0,2.0,4.0,8.0,3.0,2.0,57.0,57.0,55.0,advanced_backend
9336,Lori Romero,01958784,80.0,39.0,38.0,3.0,9.0,3.0,6.0,2.0,4.0,50.0,69.0,58.0,beginner_front_end
9337,Tammy Mcdaniel,98190728,10.0,59.0,72.0,4.0,4.0,6.0,3.0,7.0,4.0,78.0,68.0,36.0,advanced_front_end
9338,Jennifer Ware,58359631,76.0,60.0,63.0,2.0,5.0,1.0,2.0,5.0,4.0,39.0,59.0,77.0,beginner_data_science
9339,Edward Goeller,46584345,40.0,36.0,20.0,6.0,4.0,2.0,3.0,3.0,4.0,80.0,67.0,58.0,beginner_front_end
9340,Sara Carr,45499423,51.0,60.0,52.0,5.0,3.0,2.0,4.0,7.0,0.0,74.0,69.0,71.0,beginner_backend
9341,Angel Bailey,78782359,26.0,24.0,32.0,3.0,6.0,4.0,2.0,5.0,4.0,60.0,78.0,56.0,advanced_front_end
9342,Danny Dockery,64094742,55.0,35.0,16.0,2.0,7.0,3.0,3.0,3.0,2.0,76.0,93.0,70.0,beginner_front_end
9343,Gregory Bush,38958559,83.0,3.0,57.0,5.0,7.0,7.0,6.0,5.0,3.0,51.0,61.0,83.0,beginner_front_end
9344,Amanda Marcolina,28163711,18.0,89.0,21.0,3.0,8.0,5.0,6.0,5.0,3.0,50.0,73.0,48.0,advanced_front_end
9345,Pablo Hao,28228552,33.0,49.0,43.0,2.0,0.0,5.0,4.0,3.0,8.0,82.0,92.0,73.0,advanced_backend
9346,Nancy Lyons,18921880,21.0,44.0,20.0,1.0,4.0,4.0,2.0,4.0,3.0,80.0,65.0,55.0,beginner_backend
9347,Mina Camille,53039700,30.0,47.0,28.0,2.0,3.0,3.0,2.0,5.0,3.0,78.0,70.0,64.0,beginner_backend
9348,Troy Bridges,79506193,29.0,59.0,31.0,3.0,2.0,4.0,8.0,4.0,6.0,61.0,73.0,66.0,advanced_backend
9349,Cynthia Precythe,55120427,54.0,21.0,17.0,2.0,8.0,4.0,2.0,6.0,4.0,66.0,83.0,76.0,beginner_front_end
9350,Leota Strickland,50561830,49.0,42.0,16.0,6.0,3.0,5.0,2.0,4.0,2.0,59.0,51.0,64.0,advanced_data_science
9351,Martin Ulmer,48623374,64.0,1.0,62.0,7.0,5.0,5.0,6.0,7.0,5.0,60.0,64.0,77.0,beginner_front_end
9352,James Ferguson,59595125,7.0,60.0,29.0,7.0,5.0,9.0,3.0,3.0,5.0,69.0,69.0,53.0,advanced_backend
9353,Gerald Gulbrandsen,13108170,14.0,92.0,40.0,4.0,7.0,3.0,5.0,5.0,,62.0,81.0,60.0,advanced_front_end
9354,Miles Talbot,27580276,31.0,46.0,8.0,4.0,4.0,3.0,0.0,8.0,1.0,64.0,29.0,58.0,beginner_backend
9355,Lisa Hartman,53363885,80.0,49.0,50.0,5.0,3.0,1.0,9.0,7.0,3.0,59.0,48.0,74.0,advanced_data_science
9356,David Vestal,57427311,48.0,76.0,2.0,9.0,2.0,6.0,4.0,4.0,3.0,62.0,61.0,90.0,advanced_data_science
9357,Ethel Carr,79905101,29.0,21.0,47.0,2.0,1.0,4.0,6.0,5.0,2.0,46.0,76.0,67.0,beginner_data_science
9358,Owen Carroll,74897831,53.0,59.0,43.0,3.0,4.0,2.0,6.0,7.0,3.0,66.0,43.0,72.0,advanced_data_science
9359,Martha Salvador,94787630,95.0,40.0,34.0,4.0,8.0,2.0,4.0,3.0,0.0,54.0,48.0,63.0,advanced_front_end
9360,Chelsie Mcintyre,71661047,0.0,64.0,69.0,0.0,2.0,5.0,6.0,8.0,4.0,71.0,41.0,75.0,advanced_front_end
9361,Corey Powley,82553491,0.0,62.0,46.0,0.0,1.0,6.0,6.0,8.0,6.0,79.0,45.0,79.0,advanced_front_end
9362,Maria Colbeth,85681762,0.0,64.0,57.0,8.0,4.0,7.0,2.0,4.0,4.0,74.0,71.0,84.0,advanced_backend
9363,Jeffery Johnson,97234076,47.0,15.0,55.0,3.0,5.0,1.0,5.0,3.0,4.0,74.0,74.0,73.0,beginner_data_science
9364,Raymond Wray,41851755,52.0,54.0,20.0,5.0,4.0,5.0,4.0,3.0,4.0,53.0,60.0,74.0,advanced_data_science
9365,Angelina Strohm,44891351,0.0,30.0,2.0,11.0,7.0,8.0,1.0,1.0,3.0,80.0,64.0,88.0,advanced_backend
9366,Daniel Mckee,54551396,36.0,43.0,41.0,4.0,5.0,3.0,2.0,9.0,3.0,71.0,47.0,57.0,beginner_front_end
9367,Ashley Pendleton,41725630,38.0,38.0,72.0,6.0,4.0,0.0,8.0,8.0,1.0,68.0,87.0,100.0,beginner_backend
9368,Jennifer Wilder,31685622,58.0,0.0,51.0,4.0,2.0,6.0,4.0,5.0,2.0,63.0,48.0,74.0,beginner_front_end
9369,Troy Block,00762491,3.0,9.0,43.0,0.0,2.0,1.0,2.0,6.0,3.0,89.0,54.0,75.0,beginner_backend
9370,Thomas Sanborn,68562352,57.0,55.0,47.0,2.0,8.0,0.0,4.0,2.0,0.0,82.0,55.0,,advanced_front_end
9371,Mary Sager,77371143,48.0,28.0,0.0,5.0,3.0,1.0,7.0,0.0,0.0,83.0,72.0,68.0,advanced_backend
9372,Rose Travers,43041816,70.0,27.0,47.0,3.0,4.0,2.0,3.0,4.0,2.0,68.0,49.0,73.0,advanced_data_science
9373,Rae Allen,11059676,20.0,46.0,55.0,6.0,5.0,4.0,2.0,2.0,4.0,58.0,49.0,70.0,beginner_data_science
9374,Lawanda Tyre,97224498,36.0,84.0,0.0,10.0,3.0,6.0,3.0,8.0,0.0,75.0,76.0,75.0,advanced_data_science
9375,Warren Bolte,04346217,39.0,45.0,49.0,4.0,6.0,0.0,1.0,10.0,1.0,72.0,60.0,93.0,beginner_backend
9376,Aline Little,71845128,33.0,49.0,34.0,3.0,0.0,7.0,0.0,7.0,4.0,64.0,52.0,62.0,advanced_data_science
9377,Charles Paetzold,90717604,31.0,17.0,52.0,0.0,3.0,3.0,3.0,6.0,4.0,64.0,66.0,77.0,advanced_front_end
9378,Willie Shipman,98671850,41.0,57.0,59.0,3.0,4.0,3.0,1.0,6.0,3.0,68.0,61.0,74.0,beginner_backend
9379,Margaret Pearson,28779131,0.0,0.0,64.0,2.0,1.0,13.0,2.0,2.0,0.0,78.0,100.0,64.0,beginner_data_science
9380,Mary Lucero,91599842,87.0,0.0,24.0,6.0,6.0,7.0,3.0,4.0,6.0,54.0,50.0,76.0,beginner_front_end
9381,Vickie Thompson,79735270,1.0,21.0,63.0,3.0,3.0,7.0,0.0,7.0,4.0,44.0,59.0,23.0,advanced_front_end
9382,Ashley Hooker,38254009,11.0,91.0,33.0,2.0,6.0,2.0,5.0,5.0,5.0,40.0,84.0,60.0,advanced_front_end
9383,Althea Blouin,28581949,64.0,82.0,39.0,8.0,8.0,4.0,7.0,6.0,0.0,88.0,92.0,82.0,beginner_backend
9384,Eleanor Alexander,12913997,21.0,64.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,82.0,68.0,69.0,beginner_backend
9385,Earl Henderson,61028034,15.0,53.0,47.0,5.0,1.0,9.0,2.0,4.0,9.0,91.0,82.0,66.0,advanced_backend
9386,Jennifer Steele,73643525,29.0,72.0,28.0,5.0,4.0,6.0,4.0,1.0,2.0,66.0,66.0,56.0,advanced_backend
9387,Meredith Babcock,07434163,0.0,8.0,44.0,0.0,2.0,7.0,0.0,4.0,3.0,,92.0,85.0,beginner_data_science
9388,Charles Ross,49921968,26.0,24.0,20.0,1.0,7.0,6.0,4.0,5.0,4.0,55.0,75.0,55.0,advanced_front_end
9389,Tanya Parisi,96941646,44.0,68.0,40.0,3.0,8.0,4.0,5.0,5.0,2.0,61.0,74.0,48.0,advanced_front_end
9390,Lonnie Royston,15329493,29.0,48.0,29.0,3.0,7.0,6.0,1.0,3.0,3.0,63.0,75.0,91.0,beginner_data_science
9391,Doris Scott,96521067,39.0,29.0,80.0,4.0,0.0,0.0,0.0,5.0,5.0,47.0,81.0,74.0,advanced_front_end
9392,Nancy Bell,26462825,30.0,,26.0,5.0,6.0,2.0,4.0,4.0,5.0,84.0,58.0,75.0,beginner_data_science
9393,Richard Clement,64846404,40.0,66.0,47.0,3.0,3.0,5.0,4.0,6.0,5.0,54.0,82.0,86.0,advanced_data_science
9394,Mary Smith,37081528,64.0,39.0,16.0,5.0,1.0,6.0,6.0,3.0,9.0,80.0,59.0,75.0,advanced_backend
9395,Aaron Woodall,12689819,40.0,50.0,27.0,2.0,6.0,5.0,6.0,5.0,4.0,51.0,80.0,56.0,advanced_front_end
9396,Harris Larson,99486112,35.0,63.0,59.0,3.0,1.0,4.0,3.0,5.0,4.0,76.0,78.0,69.0,advanced_backend
9397,Eleanor Lilly,30411753,57.0,34.0,47.0,1.0,4.0,1.0,4.0,6.0,5.0,66.0,43.0,46.0,beginner_front_end
9398,Catherine Havlik,14633168,0.0,56.0,12.0,2.0,4.0,5.0,0.0,3.0,2.0,91.0,87.0,72.0,beginner_backend
9399,Mary Williams,99273881,5.0,106.0,59.0,4.0,5.0,1.0,6.0,5.0,2.0,71.0,64.0,76.0,advanced_front_end
9400,Alfred Ross,34661663,32.0,51.0,64.0,1.0,0.0,7.0,6.0,7.0,12.0,79.0,89.0,81.0,advanced_backend
9401,Joann Brown,52155379,78.0,88.0,22.0,4.0,2.0,3.0,0.0,8.0,2.0,46.0,63.0,72.0,beginner_backend
9402,Tina Roberts,10031077,28.0,40.0,20.0,2.0,7.0,4.0,0.0,4.0,5.0,72.0,56.0,93.0,beginner_data_science
9403,Michael Garrett,07002064,11.0,110.0,73.0,4.0,7.0,3.0,7.0,4.0,1.0,,54.0,70.0,advanced_front_end
9404,Erin Smith,44575506,0.0,25.0,49.0,6.0,5.0,3.0,4.0,4.0,4.0,66.0,71.0,80.0,beginner_backend
9405,Edward Johnson,93315959,32.0,24.0,35.0,6.0,2.0,3.0,4.0,8.0,5.0,84.0,50.0,62.0,beginner_front_end
9406,Howard Ramsey,40384260,51.0,70.0,31.0,3.0,0.0,3.0,4.0,2.0,4.0,70.0,85.0,68.0,beginner_backend
9407,Ruth Asakura,04793143,11.0,35.0,5.0,7.0,6.0,5.0,4.0,3.0,0.0,54.0,74.0,58.0,advanced_backend
9408,Josefina Marley,17127791,15.0,78.0,86.0,3.0,3.0,1.0,4.0,6.0,1.0,88.0,52.0,78.0,advanced_front_end
9409,Lori Willette,94011475,15.0,15.0,52.0,5.0,5.0,0.0,3.0,11.0,0.0,83.0,63.0,,beginner_backend
9410,Doris Helle,05810882,20.0,16.0,16.0,2.0,2.0,10.0,0.0,1.0,2.0,56.0,74.0,89.0,beginner_data_science
9411,Emily Robertson,60749646,47.0,69.0,103.0,5.0,5.0,5.0,1.0,2.0,3.0,46.0,78.0,62.0,beginner_data_science
9412,Alexander Torrence,00563808,24.0,6.0,57.0,2.0,2.0,1.0,2.0,10.0,4.0,74.0,41.0,62.0,beginner_front_end
9413,Richard Mireles,89994911,84.0,39.0,42.0,4.0,2.0,5.0,3.0,7.0,4.0,53.0,40.0,60.0,advanced_data_science
9414,Rose King,12864657,44.0,49.0,26.0,5.0,,6.0,2.0,6.0,2.0,59.0,86.0,69.0,advanced_data_science
9415,Opal Whaley,70352427,1.0,111.0,59.0,6.0,7.0,0.0,6.0,5.0,2.0,81.0,75.0,76.0,advanced_front_end
9416,Natalie Scott,51218618,59.0,33.0,23.0,4.0,4.0,4.0,4.0,4.0,2.0,46.0,63.0,60.0,advanced_data_science
9417,Thomas Wells,22554014,61.0,0.0,63.0,2.0,3.0,0.0,0.0,4.0,2.0,31.0,71.0,67.0,advanced_front_end
9418,Katherine Wright,93475280,53.0,59.0,39.0,3.0,3.0,6.0,3.0,5.0,7.0,60.0,78.0,62.0,advanced_backend
9419,Andrew Salvaggio,93577770,37.0,5.0,55.0,2.0,1.0,5.0,5.0,4.0,3.0,68.0,90.0,76.0,beginner_data_science
9420,Eric Walk,29612463,53.0,23.0,19.0,4.0,3.0,4.0,2.0,4.0,3.0,52.0,49.0,67.0,advanced_data_science
9421,Jeremy Rosales,68235603,18.0,4.0,50.0,3.0,5.0,4.0,3.0,3.0,4.0,92.0,64.0,65.0,beginner_data_science
9422,Alma Rasche,75027417,32.0,98.0,44.0,4.0,9.0,1.0,7.0,5.0,1.0,74.0,69.0,77.0,advanced_front_end
9423,Robert Rexroad,80244342,14.0,74.0,69.0,3.0,1.0,7.0,6.0,3.0,9.0,76.0,78.0,69.0,advanced_backend
9424,Dayna Dube,77073035,52.0,31.0,22.0,6.0,4.0,6.0,3.0,5.0,8.0,67.0,75.0,76.0,advanced_backend
9425,Rita Rollo,64491187,18.0,62.0,25.0,4.0,3.0,5.0,4.0,0.0,4.0,82.0,73.0,67.0,advanced_backend
9426,Charles Ruley,88813451,0.0,58.0,65.0,7.0,1.0,10.0,0.0,3.0,5.0,93.0,80.0,86.0,advanced_backend
9427,Rebecca Caldwell,42155430,28.0,61.0,53.0,4.0,1.0,4.0,8.0,2.0,4.0,71.0,60.0,80.0,advanced_backend
9428,Jay Bergman,83742473,37.0,75.0,17.0,4.0,0.0,1.0,3.0,4.0,3.0,58.0,74.0,75.0,beginner_backend
9429,Rick Lauria,32222949,0.0,31.0,26.0,1.0,7.0,3.0,0.0,7.0,3.0,78.0,49.0,64.0,beginner_front_end
9430,James Baker,94607828,57.0,70.0,64.0,5.0,4.0,6.0,3.0,3.0,3.0,56.0,61.0,66.0,beginner_data_science
9431,Daniel Wahl,61019613,39.0,22.0,45.0,4.0,2.0,0.0,5.0,6.0,3.0,73.0,77.0,58.0,beginner_front_end
9432,Sherita Crawford,85713429,49.0,45.0,84.0,4.0,0.0,1.0,8.0,3.0,3.0,54.0,70.0,48.0,beginner_data_science
9433,Emery Kokesh,88007436,0.0,80.0,68.0,3.0,2.0,2.0,4.0,9.0,5.0,52.0,81.0,73.0,advanced_front_end
9434,Richard Brown,12111262,38.0,32.0,61.0,5.0,2.0,5.0,4.0,6.0,4.0,57.0,84.0,83.0,beginner_backend
9435,Sudie Mancil,06252470,44.0,63.0,37.0,5.0,6.0,2.0,3.0,2.0,2.0,29.0,52.0,74.0,beginner_data_science
9436,Jean Riley,62044258,16.0,18.0,44.0,4.0,1.0,9.0,5.0,3.0,1.0,54.0,70.0,59.0,beginner_data_science
9437,Ruth Kopicko,46542099,14.0,14.0,54.0,1.0,1.0,4.0,2.0,5.0,3.0,34.0,61.0,71.0,beginner_data_science
9438,Elsa Glenn,60981461,0.0,7.0,56.0,4.0,1.0,3.0,6.0,4.0,2.0,55.0,71.0,54.0,beginner_data_science
9439,Virginia Andrzejewski,75495842,58.0,30.0,47.0,6.0,3.0,3.0,4.0,6.0,2.0,60.0,57.0,69.0,advanced_data_science
9440,Miranda Redenz,07481779,32.0,119.0,40.0,7.0,8.0,2.0,6.0,4.0,3.0,69.0,75.0,64.0,advanced_front_end
9441,Joseph Kearns,69229186,40.0,69.0,48.0,6.0,4.0,6.0,3.0,4.0,6.0,70.0,60.0,76.0,advanced_backend
9442,David Oliva,27664706,17.0,33.0,37.0,3.0,4.0,2.0,4.0,7.0,3.0,89.0,56.0,58.0,beginner_front_end
9443,Alvaro Goodrich,82900448,55.0,21.0,30.0,2.0,3.0,4.0,1.0,8.0,4.0,74.0,26.0,56.0,beginner_front_end
9444,Cecilia Young,96978088,24.0,50.0,53.0,5.0,1.0,4.0,5.0,5.0,6.0,82.0,73.0,87.0,advanced_backend
9445,Loren Brown,24839975,3.0,33.0,11.0,1.0,2.0,3.0,1.0,7.0,3.0,67.0,66.0,62.0,beginner_backend
9446,Steven Fant,69969651,40.0,56.0,49.0,4.0,1.0,4.0,7.0,6.0,9.0,76.0,64.0,68.0,advanced_backend
9447,Robert Brewer,28928703,73.0,24.0,43.0,3.0,4.0,8.0,1.0,8.0,4.0,65.0,21.0,63.0,beginner_front_end
9448,Diane Lamb,32416470,41.0,52.0,0.0,1.0,1.0,3.0,1.0,8.0,3.0,68.0,49.0,63.0,beginner_backend
9449,Donald White,36298674,14.0,59.0,35.0,9.0,5.0,9.0,3.0,5.0,6.0,69.0,59.0,68.0,advanced_backend
9450,Andre Thomas,57768274,61.0,39.0,65.0,0.0,2.0,3.0,4.0,5.0,6.0,59.0,44.0,76.0,advanced_data_science
9451,Joseph Mcclain,49619826,40.0,62.0,11.0,6.0,2.0,5.0,3.0,4.0,3.0,62.0,57.0,85.0,advanced_data_science
9452,Stephen Shurtz,42670008,25.0,38.0,57.0,4.0,2.0,8.0,4.0,0.0,3.0,61.0,86.0,62.0,beginner_data_science
9453,Alan Lynch,58035972,30.0,78.0,7.0,3.0,5.0,5.0,0.0,3.0,3.0,75.0,75.0,55.0,beginner_backend
9454,Chelsea Bushee,91963592,28.0,25.0,51.0,2.0,2.0,4.0,0.0,2.0,6.0,77.0,72.0,83.0,beginner_data_science
9455,May Dement,62652424,44.0,31.0,38.0,6.0,2.0,5.0,3.0,6.0,8.0,84.0,79.0,80.0,advanced_backend
9456,Adam Cunningham,66265325,15.0,0.0,51.0,2.0,0.0,6.0,9.0,5.0,1.0,97.0,100.0,59.0,beginner_data_science
9457,Kyle Christian,47362970,44.0,63.0,0.0,4.0,6.0,1.0,3.0,4.0,5.0,87.0,73.0,40.0,beginner_front_end
9458,Maryann Roach,32443430,27.0,24.0,58.0,4.0,5.0,2.0,0.0,6.0,3.0,37.0,77.0,43.0,advanced_front_end
9459,Matt Downs,06571224,32.0,40.0,52.0,3.0,3.0,3.0,6.0,2.0,4.0,64.0,68.0,62.0,beginner_backend
9460,Jake Rauer,49992808,9.0,44.0,18.0,4.0,2.0,2.0,7.0,1.0,2.0,74.0,81.0,78.0,advanced_backend
9461,Brittany Korando,10875719,14.0,16.0,19.0,4.0,2.0,6.0,2.0,4.0,3.0,61.0,74.0,85.0,beginner_data_science
9462,David Baker,27537802,48.0,43.0,42.0,1.0,6.0,1.0,4.0,11.0,1.0,62.0,44.0,30.0,advanced_data_science
9463,Daniel Morris,55862015,25.0,44.0,54.0,2.0,4.0,5.0,4.0,5.0,3.0,67.0,59.0,61.0,advanced_front_end
